age,league,height_cm,weight_kg,eur_value,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk,country
27,English Premier League,175,74,95e5,77,77,79,69,74,77,47,70,2,3,3,High,High,Right,83,69,42,69,72,77,82,73,73,77,79,79,79,71,81,72,62,86,62,67,73,56,73,74,60,72,41,50,45,15,9,8,15,14,69,75,73,74,72,76,64,55,63,67,69,75,73,74,72,76,64,55,63,67,69,73,74,72,64,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,England
26,English Premier League,180,78,11e6,77,80,89,76,62,72,29,78,1,3,3,High,Medium,Right,61,80,65,66,67,72,57,39,54,70,90,89,78,72,75,80,72,79,81,64,70,33,79,67,74,71,22,23,20,11,16,11,9,14,76,73,74,72,64,72,51,46,51,55,76,73,74,72,64,72,51,46,51,55,76,74,72,64,51,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,England
28,French Ligue 1,178,74,7e6,77,77,80,60,70,75,72,72,2,3,4,Medium,Medium,Left,78,57,58,74,44,74,62,55,64,76,83,78,75,79,72,76,73,85,67,54,70,75,73,67,49,71,71,74,75,6,11,14,13,11,69,73,72,72,72,74,73,72,76,77,69,73,72,72,72,74,73,72,76,77,69,72,72,72,73,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,France
35,Italian Serie A,185,80,21e5,77,77,65,40,41,56,82,70,2,2,3,Low,High,Right,32,29,76,50,27,54,46,28,54,55,62,68,54,66,66,69,78,53,77,40,73,83,31,26,41,76,83,82,78,16,7,15,9,15,52,47,49,47,51,48,66,76,67,63,52,47,49,47,51,48,66,76,67,63,52,49,47,51,66,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Italy
24,Italian Serie A,182,79,1e7,77,82,81,63,73,76,71,78,2,2,3,High,Medium,Right,82,58,68,75,48,77,67,56,73,76,78,84,76,78,64,76,82,88,77,66,68,67,68,68,58,72,72,73,71,10,8,7,5,14,71,74,73,73,74,76,74,72,76,76,71,74,73,73,74,76,74,72,76,76,71,73,73,74,74,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Italy
32,Italian Serie A,186,77,5e6,77,77,69,36,57,62,78,73,2,2,2,Low,Medium,Left,49,13,76,60,30,59,58,63,65,65,69,69,61,72,62,78,78,53,79,48,80,78,29,52,43,74,77,80,78,14,9,12,6,14,53,53,53,55,59,55,70,76,70,67,53,53,53,55,59,55,70,76,70,67,53,53,55,59,70,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Italy
31,Italian Serie A,182,82,6e6,77,77,67,58,70,70,74,84,2,2,3,Medium,Medium,Left,60,48,70,78,43,70,52,58,76,75,65,68,63,74,47,72,75,84,87,68,80,78,58,68,62,74,68,79,70,11,6,7,13,7,66,67,67,69,73,69,76,76,73,73,66,67,67,69,73,69,76,76,73,73,66,67,69,73,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,Italy
26,Italian Serie A,180,79,11e6,77,79,89,77,68,82,25,54,2,3,3,High,Medium,Left,70,78,61,67,71,84,63,69,60,83,91,87,82,74,72,78,41,65,52,75,49,37,80,73,69,73,18,15,18,14,15,11,12,7,76,79,79,77,68,77,50,40,51,55,76,79,79,77,68,77,50,40,51,55,76,79,77,68,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Italy
23,Spanish Primera División,181,81,95e5,77,80,48,66,81,69,73,77,2,2,4,Low,Medium,Right,86,51,65,77,64,64,90,80,85,75,53,43,67,76,74,90,78,79,76,75,76,74,69,78,75,74,73,75,72,15,15,14,16,8,67,68,68,70,76,70,76,73,72,73,67,68,68,70,76,70,76,73,72,73,67,68,70,76,76,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Spain
33,German Bundesliga,178,74,34e5,77,77,69,51,70,72,76,72,2,2,3,Medium,Medium,Right,78,42,63,75,33,72,62,49,68,71,68,69,69,75,71,66,78,77,70,52,69,81,51,60,90,74,77,76,80,7,10,14,9,12,61,66,64,65,69,68,74,74,76,76,61,66,64,65,69,68,74,74,76,76,61,64,65,69,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany
27,German Bundesliga,188,83,85e5,77,79,53,53,71,66,77,79,2,2,3,Medium,Medium,Right,66,40,77,73,38,64,64,66,77,71,52,53,61,77,59,72,68,79,81,66,78,75,57,70,56,71,77,78,77,14,8,9,13,10,62,63,64,66,71,65,76,76,72,72,62,63,64,66,71,65,76,76,72,72,62,64,66,71,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Germany
33,German Bundesliga,180,72,36e5,77,77,63,51,75,70,76,72,2,2,3,Medium,Medium,Right,76,45,66,77,57,67,71,64,76,74,65,61,73,77,72,54,74,76,69,53,73,77,62,75,61,78,77,78,77,10,12,10,15,9,62,67,66,69,73,70,76,74,75,75,62,67,66,69,73,70,76,74,75,75,62,66,69,73,76,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,Germany
24,German Bundesliga,179,72,12e6,77,82,78,74,69,79,39,61,1,3,4,High,High,Right,70,79,74,76,74,81,65,46,59,77,79,77,78,80,79,73,78,79,55,68,50,39,80,70,56,76,36,33,30,7,15,15,8,14,76,77,77,76,70,76,56,50,57,61,76,77,77,76,70,76,56,50,57,61,76,77,76,70,56,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany
24,German Bundesliga,185,85,12e6,77,82,81,73,61,73,41,84,1,3,3,High,High,Right,55,69,74,69,74,74,60,54,54,73,77,84,66,76,72,86,75,68,90,68,90,49,76,62,69,74,28,42,31,12,13,13,7,8,76,71,73,70,66,70,58,57,56,58,76,71,73,70,66,70,58,57,56,58,76,73,70,66,58,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany
28,Spanish Primera División,175,70,7e6,77,77,77,59,71,79,71,72,2,3,3,High,Medium,Right,78,51,60,75,54,77,75,54,68,79,76,78,86,78,79,73,73,86,65,63,73,73,69,63,48,74,66,76,80,11,12,11,16,8,68,73,71,72,73,74,74,72,76,77,68,73,71,72,73,74,74,72,76,77,68,71,72,73,74,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
26,French Ligue 1,182,77,11e6,77,80,83,77,73,79,34,64,2,3,3,High,Medium,Right,72,79,69,75,75,79,73,73,69,78,85,82,80,78,75,77,66,74,57,74,70,45,78,75,75,72,25,22,39,8,10,14,11,9,76,78,78,77,71,77,57,49,57,61,76,78,78,77,71,77,57,49,57,61,76,78,77,71,57,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,France
22,Spanish Primera División,180,71,12e6,77,86,55,48,72,70,71,71,1,2,3,Medium,Medium,Right,56,39,61,84,44,68,45,51,81,77,57,54,55,74,66,58,65,77,71,56,65,80,65,73,53,68,64,76,69,13,6,6,11,15,61,65,66,69,75,68,76,71,70,71,61,65,66,69,75,68,76,71,70,71,61,66,69,75,76,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Spain
22,Italian Serie A,191,85,115e5,77,85,69,28,44,48,78,76,2,2,2,Medium,Medium,Right,34,21,77,57,36,45,33,29,50,52,67,71,46,74,40,40,71,62,83,26,79,76,25,31,45,68,78,80,76,15,11,11,10,11,48,45,45,46,51,48,67,76,68,64,48,45,45,46,51,48,67,76,68,64,48,45,46,51,67,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Italy
25,English Premier League,185,75,1e7,77,82,68,59,75,74,75,77,2,2,3,Medium,High,Right,68,50,70,80,60,74,56,62,79,78,67,69,71,69,63,74,74,77,79,63,71,76,62,78,58,79,70,79,77,9,7,7,6,7,67,70,70,72,75,72,76,75,74,74,67,70,70,72,75,72,76,75,74,74,67,70,72,75,76,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,England
27,Italian Serie A,184,75,75e5,77,77,68,64,56,62,79,73,2,2,3,Medium,Medium,Right,46,56,73,68,70,59,46,25,70,66,67,68,57,74,72,82,73,69,74,72,76,79,36,46,51,69,79,82,78,7,11,10,14,13,64,59,61,60,64,60,73,76,72,70,64,59,61,60,64,60,73,76,72,70,64,61,60,64,73,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Italy
34,Italian Serie A,189,79,45e5,77,77,73,78,71,77,27,71,2,3,4,High,Medium,Right,70,81,78,74,80,79,69,66,58,81,67,77,67,80,58,78,72,69,74,69,66,25,80,79,73,75,16,24,20,9,5,13,8,12,78,77,78,77,69,76,52,46,51,54,78,77,78,77,69,76,52,46,51,54,78,78,77,69,52,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Italy
24,Spanish Primera División,178,70,115e5,77,80,75,75,72,77,31,64,2,4,4,High,Medium,Right,73,79,68,76,67,79,68,70,62,76,73,77,75,78,69,75,72,67,63,65,62,24,82,74,75,72,33,27,18,14,7,7,7,14,76,76,77,76,69,76,53,46,52,55,76,76,77,76,69,76,53,46,52,55,76,77,76,69,53,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
24,Italian Serie A,180,69,1e7,77,82,84,61,69,78,72,73,1,2,3,High,Medium,Right,73,57,64,72,63,78,74,35,67,75,82,85,84,80,74,68,80,85,67,64,73,71,75,67,48,74,72,74,76,9,10,7,8,10,70,74,73,73,73,75,73,72,76,76,70,74,73,73,73,75,73,72,76,76,70,73,73,73,73,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Italy
25,Spanish Primera División,178,65,105e5,77,78,90,70,70,81,28,59,2,3,3,Medium,Low,Right,74,68,47,74,66,82,72,64,60,82,90,90,83,68,75,78,72,75,54,68,48,26,72,69,56,66,20,30,26,15,12,9,7,13,71,77,75,75,68,76,51,42,53,58,71,77,75,75,68,76,51,42,53,58,71,75,75,68,51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spain
23,German Bundesliga,190,88,12e6,77,82,76,75,55,72,35,76,1,3,2,Medium,Medium,Right,40,79,75,64,70,72,52,46,35,79,74,78,64,76,51,77,80,72,91,62,41,30,77,70,88,67,35,26,29,6,7,14,7,6,76,71,74,71,63,68,50,50,51,53,76,71,74,71,63,68,50,50,51,53,76,74,71,63,50,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany
25,German Bundesliga,194,88,95e5,77,81,60,33,62,62,77,77,1,2,3,Medium,Medium,Right,53,18,77,71,26,65,48,26,66,64,52,67,51,72,35,67,66,69,84,33,74,73,30,65,40,73,77,80,76,11,10,14,10,11,53,54,55,57,64,59,72,76,70,69,53,54,55,57,64,59,72,76,70,69,53,55,57,64,72,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Germany
34,English Premier League,167,65,27e5,77,77,46,53,77,78,69,63,2,3,3,Low,Medium,Right,65,55,41,85,47,76,61,58,79,81,47,46,76,78,91,51,70,68,55,48,77,73,55,82,59,84,70,75,69,10,16,7,7,15,59,68,67,72,76,70,76,68,69,71,59,68,67,72,76,70,76,68,69,71,59,67,72,76,76,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,England
24,German Bundesliga,180,72,115e5,77,80,75,73,73,83,33,63,1,4,3,Medium,Medium,Right,82,71,47,73,69,84,83,80,60,85,78,72,83,72,79,80,52,73,64,75,52,45,74,70,63,72,23,31,30,10,12,8,8,14,72,78,76,76,70,76,56,46,56,61,72,78,76,76,70,76,56,46,56,61,72,76,76,70,56,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Germany
26,English Championship,185,83,11e6,77,80,71,71,77,77,60,68,1,3,2,High,Medium,Left,70,67,58,81,71,75,73,72,74,80,74,69,80,73,74,75,60,81,69,80,51,58,73,79,59,77,60,64,51,14,12,7,6,7,72,75,75,77,76,75,69,62,67,69,72,75,75,77,76,75,69,62,67,69,72,75,77,76,69,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,England
21,English Premier League,175,71,135e5,77,85,75,80,64,78,27,66,2,3,4,High,Medium,Right,65,84,62,68,74,75,83,81,49,81,76,75,85,73,81,80,72,65,68,77,62,33,77,56,70,65,15,25,24,12,16,10,6,8,76,75,75,72,64,72,50,44,50,54,76,75,75,72,64,72,50,44,50,54,76,75,72,64,50,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,England
27,English Premier League,174,60,1e7,77,78,74,69,73,82,68,75,2,3,3,High,High,Left,69,63,53,80,59,83,72,48,75,79,76,72,89,72,86,80,68,88,66,73,82,75,71,72,65,76,63,73,71,10,9,14,11,6,71,75,74,76,76,76,75,70,73,75,71,75,74,76,76,76,75,70,73,75,71,74,76,76,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,England
26,English Premier League,184,76,9e6,77,80,72,51,61,65,78,76,2,2,4,Medium,Medium,Right,49,41,76,68,37,62,32,61,62,68,69,74,66,74,64,69,80,73,80,53,69,81,63,65,65,70,76,80,75,10,7,11,13,8,63,62,64,64,67,64,73,76,72,71,63,62,64,64,67,64,73,76,72,71,63,64,64,67,73,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,England
25,English Premier League,185,79,11e6,77,80,67,72,73,75,61,75,2,3,3,Medium,High,Right,58,65,65,78,72,72,74,71,71,82,65,68,72,77,64,82,70,89,69,82,76,62,66,82,69,74,55,68,54,16,8,16,9,6,72,72,74,75,76,73,71,66,67,69,72,72,74,75,76,73,71,66,67,69,72,74,75,76,71,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,England
32,Spanish Primera División,171,67,49e5,77,77,70,53,73,77,76,65,1,2,3,High,Medium,Left,80,49,66,78,45,77,67,59,68,77,72,68,73,76,77,59,44,71,57,53,82,77,66,64,51,68,74,78,79,8,8,13,8,12,65,71,69,70,72,72,75,73,76,76,65,71,69,70,72,72,75,73,76,76,65,69,70,72,75,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Spain
27,Spanish Primera División,191,83,85e5,77,78,55,49,58,57,78,76,1,2,2,Medium,Medium,Left,57,40,73,66,39,56,36,38,68,65,46,62,48,68,35,67,71,65,79,56,82,81,44,47,48,69,78,79,71,13,14,12,10,8,57,55,56,56,62,57,72,76,69,68,57,55,56,56,62,57,72,76,69,68,57,56,56,62,72,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Spain
20,Spanish Primera División,183,74,115e5,77,85,73,41,56,62,79,70,1,2,3,Low,High,Right,41,44,74,76,36,56,29,31,75,67,69,77,69,75,69,49,77,66,69,31,74,80,32,33,45,76,80,78,80,10,13,15,13,6,57,56,56,57,62,59,74,76,73,70,57,56,56,57,62,59,74,76,73,70,57,56,57,62,74,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Spain
